Latitud,Longitud,Fecha,HoraUTC,Segundos,Satélites,HDOP,Roll,Pitch,Yaw,Servo1,Servo2,Servo3,Servo4,AltDiff,Presion,Temperatura
8.05999,-70.4432,2025-06-24,12:34:56,4.3,10,0.94,11.55,-13.79,248.39,144.24,104.66,99.22,84.31,4.62,1013.25,0
8.12329,-70.5033,2025-06-24,12:34:56,4.4,11,1.39,-22.78,-25.55,210.88,140.61,162.97,105.4,121.29,-2.5,1013.25,0
8.18553,-70.5645,2025-06-24,12:34:56,4.5,9,0.59,-15.15,-3.47,228.46,41.65,51.31,142.72,53.02,0.93,1013.25,0
8.2467,-70.6267,2025-06-24,12:34:56,4.6,6,1,2.49,-8.84,163.38,168.51,161.29,3.73,64.32,0.22,1013.25,0
8.30677,-70.69,2025-06-24,12:34:56,4.7,11,0.53,-9.64,28.16,84.85,8.97,89.3,149.46,136,2.02,1013.25,0
8.36572,-70.7543,2025-06-24,12:34:56,4.8,6,1.3,13.82,-27.6,28.63,173.54,89.39,106.01,88.02,4.35,1013.25,0
8.42355,-70.8197,2025-06-24,12:34:56,4.9,11,0.63,-5.76,23.48,331.3,128.55,44.47,132.79,61.65,4.04,1013.25,0
8.48022,-70.8861,2025-06-24,12:34:56,5,9,1.93,-16.07,-8.26,198.05,25.7,94.45,68.19,94.2,-1.43,1013.25,0
8.53573,-70.9534,2025-06-24,12:34:56,5.1,10,1.33,16.95,-15.68,182.59,77.54,58.34,101.67,80.27,2.49,1013.25,0
8.59005,-71.0217,2025-06-24,12:34:56,5.2,10,1.58,9.67,13.47,304.19,158.04,33.64,67.83,73.17,-1.44,1013.25,0
8.64318,-71.0909,2025-06-24,12:34:56,5.3,7,1.65,-23.6,10.46,282.81,105.21,164.34,140.4,28.32,4.93,1013.25,0
8.69508,-71.1611,2025-06-24,12:34:56,5.4,10,0.99,7.44,-24.51,17.04,103.97,10.07,21.47,79.52,-2.27,1013.25,0
8.74576,-71.2321,2025-06-24,12:34:56,5.5,9,0.91,-24.58,-8.78,312.01,179.28,54.23,155.31,6.17,1.78,1013.25,0
8.79519,-71.304,2025-06-24,12:34:56,5.6,7,1.16,16.62,-15.91,106.45,132.24,147.74,65.82,159.44,4.83,1013.25,0
8.84335,-71.3768,2025-06-24,12:34:56,5.7,12,0.78,-4.21,-10.16,63.14,99.86,137.91,164.48,175.03,3.77,1013.25,0
8.89024,-71.4504,2025-06-24,12:34:56,5.8,9,1.26,7.45,-16.24,345.99,164.67,159.47,87.75,0.73,1.67,1013.25,0
8.93584,-71.5248,2025-06-24,12:34:56,5.9,12,1.59,-21.08,-5.27,300.04,2.06,68.66,47.35,119.34,1.19,1013.25,0
8.98013,-71.6,2025-06-24,12:34:56,6,11,1.07,-27.58,23.35,305.87,34.24,78.48,74.39,92.12,4.94,1013.25,0
9.0231,-71.676,2025-06-24,12:34:56,6.1,8,0.94,16.12,13.3,195.67,37.45,10.66,20.23,49.63,-3.97,1013.25,0
9.06474,-71.7526,2025-06-24,12:34:56,6.2,11,1.67,18.85,10.53,83.42,88.34,158.77,77.43,77.81,-3.39,1013.25,0
9.10503,-71.83,2025-06-24,12:34:56,6.3,11,1.63,16.65,3.71,56.08,32.42,140.96,42.97,10.13,1.53,1013.25,0
9.14397,-71.9081,2025-06-24,12:34:56,6.4,11,0.56,12.99,9.19,329.9,144.89,45.47,154.62,177.89,-2.71,1013.25,0
9.18154,-71.9869,2025-06-24,12:34:56,6.5,12,1.87,14.72,-4.71,333.94,88.57,15.68,94.57,79.26,1.6,1013.25,0
9.21773,-72.0663,2025-06-24,12:34:56,6.6,10,1.3,-3.8,-28.62,92.3,31.19,91.41,116.92,143.05,-3.62,1013.25,0
9.25252,-72.1463,2025-06-24,12:34:56,6.7,9,1.55,-18.79,15.1,165.69,63.14,8.24,22.71,73.25,1.81,1013.25,0
9.28592,-72.227,2025-06-24,12:34:56,6.8,10,0.67,0.97,19.45,191.45,166.47,83.66,100.29,44.27,2.06,1013.25,0
9.3179,-72.3082,2025-06-24,12:34:56,6.9,6,1.05,11.65,10.68,28.32,55.1,73.83,129.7,29.52,2.87,1013.25,0
4.65,-69.1,2025-06-24,12:34:56,0,8,1.66,17.39,-16.13,198.08,37.35,47.76,29.86,53.61,1.45,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,11,0.76,25.22,28.89,302.54,156.81,128.98,130.39,71.83,4.84,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,9,1.62,23.32,24.61,188.35,54.28,66.81,139,48.52,1.2,1013.25,0

---- Procesamiento: 2025-09-10 23:11:02 ----
4.65,-69.1,2025-06-24,12:34:56,0,10,0.88,-1.64,20.18,309.67,7.73,118.4,11.91,41.1,4.8,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,11,1.93,10.36,28.22,50.12,21.64,66.33,57.98,25.33,-3.78,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,9,1.48,29.62,7.73,264.61,177.82,133.73,120.27,33.63,2.81,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,11,1.09,11.45,24.05,148.72,38.11,30.1,18.29,28.36,3.49,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,8,1.68,15.4,-5.53,75.01,151.11,40.66,121.85,20.35,2.56,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,11,1.36,23.15,-9.96,312.95,109.21,31.3,71.14,123.76,-3.14,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,11,1.71,-5.82,1.23,141.33,167.21,10.49,98.44,66.85,-1.78,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,10,1.88,-3.75,14.42,108.77,123.69,133.07,102.93,1.84,-3.93,1013.25,0
5.34587,-69.1487,2025-06-24,12:34:56,0.8,8,1.65,24.89,20.2,209.42,90.41,120.9,82.61,89.34,3.94,1013.25,0
5.43217,-69.1616,2025-06-24,12:34:56,0.9,7,1.03,14.26,-6.04,20.67,151.29,62.7,72.38,161.34,-0.2,1013.25,0
5.51824,-69.176,2025-06-24,12:34:56,1,10,0.74,-12.6,-28.96,179.66,73.1,158.93,58.84,141.19,4.11,1013.25,0
5.60404,-69.1919,2025-06-24,12:34:56,1.1,11,0.69,-23.33,14.2,337.26,44.8,93.17,63.43,82,2.33,1013.25,0
5.68956,-69.2093,2025-06-24,12:34:56,1.2,6,1.28,-8.79,8.95,62.67,92.02,14.14,35.63,83.32,4.44,1013.25,0
5.77476,-69.2281,2025-06-24,12:34:56,1.3,7,1.07,-11.28,-22.39,107.57,35.28,61.38,161.56,163.51,4.01,1013.25,0
5.85961,-69.2485,2025-06-24,12:34:56,1.4,10,0.87,26.9,4.04,124.08,175.43,29.38,80.94,18,3.66,1013.25,0
5.9441,-69.2704,2025-06-24,12:34:56,1.5,9,0.51,25.89,25.55,163.53,101.18,99.68,119.21,76.1,-2.07,1013.25,0
6.02819,-69.2937,2025-06-24,12:34:56,1.6,9,1.52,-29.27,5.9,78.63,99.69,160.47,164.95,53.85,2.39,1013.25,0
6.11186,-69.3185,2025-06-24,12:34:56,1.7,11,0.59,19.72,20.89,272.43,159.12,12.17,85.03,155.08,3.18,1013.25,0
6.19508,-69.3447,2025-06-24,12:34:56,1.8,9,1.79,21.06,-6.66,52.48,139.38,144.59,11.38,136.2,1.37,1013.25,0
6.27784,-69.3724,2025-06-24,12:34:56,1.9,6,0.72,1.89,-17.35,227.46,174.07,16.43,58.7,13.16,2.57,1013.25,0
6.3601,-69.4015,2025-06-24,12:34:56,2,11,0.67,12.76,7.26,59.08,70.95,145.51,108.37,114.96,4.59,1013.25,0
6.44184,-69.4321,2025-06-24,12:34:56,2.1,10,1.45,4.16,3.37,143.41,140.89,61.66,98.09,105.02,2.53,1013.25,0
6.52303,-69.4641,2025-06-24,12:34:56,2.2,6,0.67,-20.42,-20.93,151.82,100.74,90.55,121.36,169.25,-2.98,1013.25,0
6.60366,-69.4975,2025-06-24,12:34:56,2.3,8,1.12,24.37,-16.71,195.1,176.73,125.62,1.52,81.59,1.94,1013.25,0
6.68368,-69.5323,2025-06-24,12:34:56,2.4,6,1.8,0.22,9.28,153.11,101.84,72.59,146.57,12.04,3.43,1013.25,0
6.76309,-69.5685,2025-06-24,12:34:56,2.5,11,0.53,18.17,-1.91,203.8,78.3,81.92,127.29,122.88,2.7,1013.25,0
6.84186,-69.606,2025-06-24,12:34:56,2.6,9,0.67,8.47,16.3,330.93,34.83,98.33,13.89,26.61,1.51,1013.25,0
6.91995,-69.645,2025-06-24,12:34:56,2.7,9,1.69,0.58,-14.99,245.24,78.48,64.82,171.43,37.92,1.05,1013.25,0
6.99736,-69.6853,2025-06-24,12:34:56,2.8,9,1.88,29.22,-18.53,113.69,95.32,107.03,141.43,174.08,-4.13,1013.25,0
7.07405,-69.7269,2025-06-24,12:34:56,2.9,10,1.65,-28.84,-12.64,330.52,170.7,1.98,134.45,102.07,-3.27,1013.25,0
7.15,-69.7699,2025-06-24,12:34:56,3,8,1.73,-19.94,-10.39,156.58,20.68,5.35,69.43,120.48,-1.79,1013.25,0
7.22519,-69.8142,2025-06-24,12:34:56,3.1,6,1.85,14.56,10.93,106.21,54.16,146.59,142.17,121.79,-0.94,1013.25,0
7.2996,-69.8598,2025-06-24,12:34:56,3.2,11,1.51,-25.85,17.58,135.26,37.38,168.26,159.5,119.54,0.18,1013.25,0
7.3732,-69.9066,2025-06-24,12:34:56,3.3,12,0.77,-21.81,-6.99,23.15,31.98,26.86,50.95,42.95,-4.76,1013.25,0
7.44596,-69.9548,2025-06-24,12:34:56,3.4,7,1.62,11.29,15.15,152.09,22.94,74.79,70.23,164.31,-2.17,1013.25,0
7.51788,-70.0042,2025-06-24,12:34:56,3.5,12,0.86,2.29,-15.97,210.43,71.77,123.33,140.43,19.42,-4.27,1013.25,0
7.58893,-70.0549,2025-06-24,12:34:56,3.6,7,0.93,3.94,20.62,34.59,147.48,153.38,6.61,25.34,-1.99,1013.25,0
7.65908,-70.1068,2025-06-24,12:34:56,3.7,8,1.48,-18.34,3.97,26.04,6.23,35.44,136.12,7,4.25,1013.25,0
7.72831,-70.1599,2025-06-24,12:34:56,3.8,10,1.57,-12.32,-6.73,240.65,84.54,108.53,111.22,79.64,-2.81,1013.25,0
7.7966,-70.2143,2025-06-24,12:34:56,3.9,9,1.92,1.72,-0.14,235.43,170.69,129.93,126.39,94.11,-1.62,1013.25,0
7.86394,-70.2698,2025-06-24,12:34:56,4,9,1.82,-21.43,-27.4,47.79,31.28,174.78,47.72,101.24,4.54,1013.25,0
7.9303,-70.3265,2025-06-24,12:34:56,4.1,6,0.61,-25.37,-2.94,274.96,5.96,150.53,130.78,170.37,4.78,1013.25,0
7.99565,-70.3843,2025-06-24,12:34:56,4.2,10,0.6,8.49,-1.36,23.2,1.34,175.13,145.95,5.7,2.74,1013.25,0
8.05999,-70.4432,2025-06-24,12:34:56,4.3,10,0.94,11.55,-13.79,248.39,144.24,104.66,99.22,84.31,4.62,1013.25,0
8.12329,-70.5033,2025-06-24,12:34:56,4.4,11,1.39,-22.78,-25.55,210.88,140.61,162.97,105.4,121.29,-2.5,1013.25,0
8.18553,-70.5645,2025-06-24,12:34:56,4.5,9,0.59,-15.15,-3.47,228.46,41.65,51.31,142.72,53.02,0.93,1013.25,0
8.2467,-70.6267,2025-06-24,12:34:56,4.6,6,1,2.49,-8.84,163.38,168.51,161.29,3.73,64.32,0.22,1013.25,0
8.30677,-70.69,2025-06-24,12:34:56,4.7,11,0.53,-9.64,28.16,84.85,8.97,89.3,149.46,136,2.02,1013.25,0
8.36572,-70.7543,2025-06-24,12:34:56,4.8,6,1.3,13.82,-27.6,28.63,173.54,89.39,106.01,88.02,4.35,1013.25,0
8.42355,-70.8197,2025-06-24,12:34:56,4.9,11,0.63,-5.76,23.48,331.3,128.55,44.47,132.79,61.65,4.04,1013.25,0
8.48022,-70.8861,2025-06-24,12:34:56,5,9,1.93,-16.07,-8.26,198.05,25.7,94.45,68.19,94.2,-1.43,1013.25,0
8.53573,-70.9534,2025-06-24,12:34:56,5.1,10,1.33,16.95,-15.68,182.59,77.54,58.34,101.67,80.27,2.49,1013.25,0
8.59005,-71.0217,2025-06-24,12:34:56,5.2,10,1.58,9.67,13.47,304.19,158.04,33.64,67.83,73.17,-1.44,1013.25,0
8.64318,-71.0909,2025-06-24,12:34:56,5.3,7,1.65,-23.6,10.46,282.81,105.21,164.34,140.4,28.32,4.93,1013.25,0
8.69508,-71.1611,2025-06-24,12:34:56,5.4,10,0.99,7.44,-24.51,17.04,103.97,10.07,21.47,79.52,-2.27,1013.25,0
8.74576,-71.2321,2025-06-24,12:34:56,5.5,9,0.91,-24.58,-8.78,312.01,179.28,54.23,155.31,6.17,1.78,1013.25,0
8.79519,-71.304,2025-06-24,12:34:56,5.6,7,1.16,16.62,-15.91,106.45,132.24,147.74,65.82,159.44,4.83,1013.25,0
8.84335,-71.3768,2025-06-24,12:34:56,5.7,12,0.78,-4.21,-10.16,63.14,99.86,137.91,164.48,175.03,3.77,1013.25,0
8.89024,-71.4504,2025-06-24,12:34:56,5.8,9,1.26,7.45,-16.24,345.99,164.67,159.47,87.75,0.73,1.67,1013.25,0
8.93584,-71.5248,2025-06-24,12:34:56,5.9,12,1.59,-21.08,-5.27,300.04,2.06,68.66,47.35,119.34,1.19,1013.25,0
8.98013,-71.6,2025-06-24,12:34:56,6,11,1.07,-27.58,23.35,305.87,34.24,78.48,74.39,92.12,4.94,1013.25,0
9.0231,-71.676,2025-06-24,12:34:56,6.1,8,0.94,16.12,13.3,195.67,37.45,10.66,20.23,49.63,-3.97,1013.25,0
9.06474,-71.7526,2025-06-24,12:34:56,6.2,11,1.67,18.85,10.53,83.42,88.34,158.77,77.43,77.81,-3.39,1013.25,0
9.10503,-71.83,2025-06-24,12:34:56,6.3,11,1.63,16.65,3.71,56.08,32.42,140.96,42.97,10.13,1.53,1013.25,0
9.14397,-71.9081,2025-06-24,12:34:56,6.4,11,0.56,12.99,9.19,329.9,144.89,45.47,154.62,177.89,-2.71,1013.25,0
9.18154,-71.9869,2025-06-24,12:34:56,6.5,12,1.87,14.72,-4.71,333.94,88.57,15.68,94.57,79.26,1.6,1013.25,0
9.21773,-72.0663,2025-06-24,12:34:56,6.6,10,1.3,-3.8,-28.62,92.3,31.19,91.41,116.92,143.05,-3.62,1013.25,0
9.25252,-72.1463,2025-06-24,12:34:56,6.7,9,1.55,-18.79,15.1,165.69,63.14,8.24,22.71,73.25,1.81,1013.25,0
9.28592,-72.227,2025-06-24,12:34:56,6.8,10,0.67,0.97,19.45,191.45,166.47,83.66,100.29,44.27,2.06,1013.25,0
9.3179,-72.3082,2025-06-24,12:34:56,6.9,6,1.05,11.65,10.68,28.32,55.1,73.83,129.7,29.52,2.87,1013.25,0
4.65,-69.1,2025-06-24,12:34:56,0,8,1.66,17.39,-16.13,198.08,37.35,47.76,29.86,53.61,1.45,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,11,0.76,25.22,28.89,302.54,156.81,128.98,130.39,71.83,4.84,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,9,1.62,23.32,24.61,188.35,54.28,66.81,139,48.52,1.2,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,11,1.28,-1.42,-5.89,228.15,110.31,1.14,179.77,33.9,-0.07,1013.25,0

---- Procesamiento: 2025-09-10 23:11:02 ----
4.65,-69.1,2025-06-24,12:34:56,0,10,0.88,-1.64,20.18,309.67,7.73,118.4,11.91,41.1,4.8,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,11,1.93,10.36,28.22,50.12,21.64,66.33,57.98,25.33,-3.78,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,9,1.48,29.62,7.73,264.61,177.82,133.73,120.27,33.63,2.81,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,11,1.09,11.45,24.05,148.72,38.11,30.1,18.29,28.36,3.49,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,8,1.68,15.4,-5.53,75.01,151.11,40.66,121.85,20.35,2.56,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,11,1.36,23.15,-9.96,312.95,109.21,31.3,71.14,123.76,-3.14,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,11,1.71,-5.82,1.23,141.33,167.21,10.49,98.44,66.85,-1.78,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,10,1.88,-3.75,14.42,108.77,123.69,133.07,102.93,1.84,-3.93,1013.25,0
5.34587,-69.1487,2025-06-24,12:34:56,0.8,8,1.65,24.89,20.2,209.42,90.41,120.9,82.61,89.34,3.94,1013.25,0
5.43217,-69.1616,2025-06-24,12:34:56,0.9,7,1.03,14.26,-6.04,20.67,151.29,62.7,72.38,161.34,-0.2,1013.25,0
5.51824,-69.176,2025-06-24,12:34:56,1,10,0.74,-12.6,-28.96,179.66,73.1,158.93,58.84,141.19,4.11,1013.25,0
5.60404,-69.1919,2025-06-24,12:34:56,1.1,11,0.69,-23.33,14.2,337.26,44.8,93.17,63.43,82,2.33,1013.25,0
5.68956,-69.2093,2025-06-24,12:34:56,1.2,6,1.28,-8.79,8.95,62.67,92.02,14.14,35.63,83.32,4.44,1013.25,0
5.77476,-69.2281,2025-06-24,12:34:56,1.3,7,1.07,-11.28,-22.39,107.57,35.28,61.38,161.56,163.51,4.01,1013.25,0
5.85961,-69.2485,2025-06-24,12:34:56,1.4,10,0.87,26.9,4.04,124.08,175.43,29.38,80.94,18,3.66,1013.25,0
5.9441,-69.2704,2025-06-24,12:34:56,1.5,9,0.51,25.89,25.55,163.53,101.18,99.68,119.21,76.1,-2.07,1013.25,0
6.02819,-69.2937,2025-06-24,12:34:56,1.6,9,1.52,-29.27,5.9,78.63,99.69,160.47,164.95,53.85,2.39,1013.25,0
6.11186,-69.3185,2025-06-24,12:34:56,1.7,11,0.59,19.72,20.89,272.43,159.12,12.17,85.03,155.08,3.18,1013.25,0
6.19508,-69.3447,2025-06-24,12:34:56,1.8,9,1.79,21.06,-6.66,52.48,139.38,144.59,11.38,136.2,1.37,1013.25,0
6.27784,-69.3724,2025-06-24,12:34:56,1.9,6,0.72,1.89,-17.35,227.46,174.07,16.43,58.7,13.16,2.57,1013.25,0
6.3601,-69.4015,2025-06-24,12:34:56,2,11,0.67,12.76,7.26,59.08,70.95,145.51,108.37,114.96,4.59,1013.25,0
6.44184,-69.4321,2025-06-24,12:34:56,2.1,10,1.45,4.16,3.37,143.41,140.89,61.66,98.09,105.02,2.53,1013.25,0
6.52303,-69.4641,2025-06-24,12:34:56,2.2,6,0.67,-20.42,-20.93,151.82,100.74,90.55,121.36,169.25,-2.98,1013.25,0
6.60366,-69.4975,2025-06-24,12:34:56,2.3,8,1.12,24.37,-16.71,195.1,176.73,125.62,1.52,81.59,1.94,1013.25,0
6.68368,-69.5323,2025-06-24,12:34:56,2.4,6,1.8,0.22,9.28,153.11,101.84,72.59,146.57,12.04,3.43,1013.25,0
6.76309,-69.5685,2025-06-24,12:34:56,2.5,11,0.53,18.17,-1.91,203.8,78.3,81.92,127.29,122.88,2.7,1013.25,0
6.84186,-69.606,2025-06-24,12:34:56,2.6,9,0.67,8.47,16.3,330.93,34.83,98.33,13.89,26.61,1.51,1013.25,0
6.91995,-69.645,2025-06-24,12:34:56,2.7,9,1.69,0.58,-14.99,245.24,78.48,64.82,171.43,37.92,1.05,1013.25,0
6.99736,-69.6853,2025-06-24,12:34:56,2.8,9,1.88,29.22,-18.53,113.69,95.32,107.03,141.43,174.08,-4.13,1013.25,0
7.07405,-69.7269,2025-06-24,12:34:56,2.9,10,1.65,-28.84,-12.64,330.52,170.7,1.98,134.45,102.07,-3.27,1013.25,0
7.15,-69.7699,2025-06-24,12:34:56,3,8,1.73,-19.94,-10.39,156.58,20.68,5.35,69.43,120.48,-1.79,1013.25,0
7.22519,-69.8142,2025-06-24,12:34:56,3.1,6,1.85,14.56,10.93,106.21,54.16,146.59,142.17,121.79,-0.94,1013.25,0
7.2996,-69.8598,2025-06-24,12:34:56,3.2,11,1.51,-25.85,17.58,135.26,37.38,168.26,159.5,119.54,0.18,1013.25,0
7.3732,-69.9066,2025-06-24,12:34:56,3.3,12,0.77,-21.81,-6.99,23.15,31.98,26.86,50.95,42.95,-4.76,1013.25,0
7.44596,-69.9548,2025-06-24,12:34:56,3.4,7,1.62,11.29,15.15,152.09,22.94,74.79,70.23,164.31,-2.17,1013.25,0
7.51788,-70.0042,2025-06-24,12:34:56,3.5,12,0.86,2.29,-15.97,210.43,71.77,123.33,140.43,19.42,-4.27,1013.25,0
7.58893,-70.0549,2025-06-24,12:34:56,3.6,7,0.93,3.94,20.62,34.59,147.48,153.38,6.61,25.34,-1.99,1013.25,0
7.65908,-70.1068,2025-06-24,12:34:56,3.7,8,1.48,-18.34,3.97,26.04,6.23,35.44,136.12,7,4.25,1013.25,0
7.72831,-70.1599,2025-06-24,12:34:56,3.8,10,1.57,-12.32,-6.73,240.65,84.54,108.53,111.22,79.64,-2.81,1013.25,0
7.7966,-70.2143,2025-06-24,12:34:56,3.9,9,1.92,1.72,-0.14,235.43,170.69,129.93,126.39,94.11,-1.62,1013.25,0
7.86394,-70.2698,2025-06-24,12:34:56,4,9,1.82,-21.43,-27.4,47.79,31.28,174.78,47.72,101.24,4.54,1013.25,0
7.9303,-70.3265,2025-06-24,12:34:56,4.1,6,0.61,-25.37,-2.94,274.96,5.96,150.53,130.78,170.37,4.78,1013.25,0
7.99565,-70.3843,2025-06-24,12:34:56,4.2,10,0.6,8.49,-1.36,23.2,1.34,175.13,145.95,5.7,2.74,1013.25,0
8.05999,-70.4432,2025-06-24,12:34:56,4.3,10,0.94,11.55,-13.79,248.39,144.24,104.66,99.22,84.31,4.62,1013.25,0
8.12329,-70.5033,2025-06-24,12:34:56,4.4,11,1.39,-22.78,-25.55,210.88,140.61,162.97,105.4,121.29,-2.5,1013.25,0
8.18553,-70.5645,2025-06-24,12:34:56,4.5,9,0.59,-15.15,-3.47,228.46,41.65,51.31,142.72,53.02,0.93,1013.25,0
8.2467,-70.6267,2025-06-24,12:34:56,4.6,6,1,2.49,-8.84,163.38,168.51,161.29,3.73,64.32,0.22,1013.25,0
8.30677,-70.69,2025-06-24,12:34:56,4.7,11,0.53,-9.64,28.16,84.85,8.97,89.3,149.46,136,2.02,1013.25,0
8.36572,-70.7543,2025-06-24,12:34:56,4.8,6,1.3,13.82,-27.6,28.63,173.54,89.39,106.01,88.02,4.35,1013.25,0
8.42355,-70.8197,2025-06-24,12:34:56,4.9,11,0.63,-5.76,23.48,331.3,128.55,44.47,132.79,61.65,4.04,1013.25,0
8.48022,-70.8861,2025-06-24,12:34:56,5,9,1.93,-16.07,-8.26,198.05,25.7,94.45,68.19,94.2,-1.43,1013.25,0
8.53573,-70.9534,2025-06-24,12:34:56,5.1,10,1.33,16.95,-15.68,182.59,77.54,58.34,101.67,80.27,2.49,1013.25,0
8.59005,-71.0217,2025-06-24,12:34:56,5.2,10,1.58,9.67,13.47,304.19,158.04,33.64,67.83,73.17,-1.44,1013.25,0
8.64318,-71.0909,2025-06-24,12:34:56,5.3,7,1.65,-23.6,10.46,282.81,105.21,164.34,140.4,28.32,4.93,1013.25,0
8.69508,-71.1611,2025-06-24,12:34:56,5.4,10,0.99,7.44,-24.51,17.04,103.97,10.07,21.47,79.52,-2.27,1013.25,0
8.74576,-71.2321,2025-06-24,12:34:56,5.5,9,0.91,-24.58,-8.78,312.01,179.28,54.23,155.31,6.17,1.78,1013.25,0
8.79519,-71.304,2025-06-24,12:34:56,5.6,7,1.16,16.62,-15.91,106.45,132.24,147.74,65.82,159.44,4.83,1013.25,0
8.84335,-71.3768,2025-06-24,12:34:56,5.7,12,0.78,-4.21,-10.16,63.14,99.86,137.91,164.48,175.03,3.77,1013.25,0
8.89024,-71.4504,2025-06-24,12:34:56,5.8,9,1.26,7.45,-16.24,345.99,164.67,159.47,87.75,0.73,1.67,1013.25,0
8.93584,-71.5248,2025-06-24,12:34:56,5.9,12,1.59,-21.08,-5.27,300.04,2.06,68.66,47.35,119.34,1.19,1013.25,0
8.98013,-71.6,2025-06-24,12:34:56,6,11,1.07,-27.58,23.35,305.87,34.24,78.48,74.39,92.12,4.94,1013.25,0
9.0231,-71.676,2025-06-24,12:34:56,6.1,8,0.94,16.12,13.3,195.67,37.45,10.66,20.23,49.63,-3.97,1013.25,0
9.06474,-71.7526,2025-06-24,12:34:56,6.2,11,1.67,18.85,10.53,83.42,88.34,158.77,77.43,77.81,-3.39,1013.25,0
9.10503,-71.83,2025-06-24,12:34:56,6.3,11,1.63,16.65,3.71,56.08,32.42,140.96,42.97,10.13,1.53,1013.25,0
9.14397,-71.9081,2025-06-24,12:34:56,6.4,11,0.56,12.99,9.19,329.9,144.89,45.47,154.62,177.89,-2.71,1013.25,0
9.18154,-71.9869,2025-06-24,12:34:56,6.5,12,1.87,14.72,-4.71,333.94,88.57,15.68,94.57,79.26,1.6,1013.25,0
9.21773,-72.0663,2025-06-24,12:34:56,6.6,10,1.3,-3.8,-28.62,92.3,31.19,91.41,116.92,143.05,-3.62,1013.25,0
9.25252,-72.1463,2025-06-24,12:34:56,6.7,9,1.55,-18.79,15.1,165.69,63.14,8.24,22.71,73.25,1.81,1013.25,0
9.28592,-72.227,2025-06-24,12:34:56,6.8,10,0.67,0.97,19.45,191.45,166.47,83.66,100.29,44.27,2.06,1013.25,0
9.3179,-72.3082,2025-06-24,12:34:56,6.9,6,1.05,11.65,10.68,28.32,55.1,73.83,129.7,29.52,2.87,1013.25,0
4.65,-69.1,2025-06-24,12:34:56,0,8,1.66,17.39,-16.13,198.08,37.35,47.76,29.86,53.61,1.45,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,11,0.76,25.22,28.89,302.54,156.81,128.98,130.39,71.83,4.84,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,9,1.62,23.32,24.61,188.35,54.28,66.81,139,48.52,1.2,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,11,1.28,-1.42,-5.89,228.15,110.31,1.14,179.77,33.9,-0.07,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,7,1.85,-9.88,-16.49,37.84,34.56,91.97,171.14,114.38,-0.24,1013.25,0

---- Procesamiento: 2025-09-10 23:11:02 ----
4.65,-69.1,2025-06-24,12:34:56,0,10,0.88,-1.64,20.18,309.67,7.73,118.4,11.91,41.1,4.8,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,11,1.93,10.36,28.22,50.12,21.64,66.33,57.98,25.33,-3.78,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,9,1.48,29.62,7.73,264.61,177.82,133.73,120.27,33.63,2.81,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,11,1.09,11.45,24.05,148.72,38.11,30.1,18.29,28.36,3.49,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,8,1.68,15.4,-5.53,75.01,151.11,40.66,121.85,20.35,2.56,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,11,1.36,23.15,-9.96,312.95,109.21,31.3,71.14,123.76,-3.14,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,11,1.71,-5.82,1.23,141.33,167.21,10.49,98.44,66.85,-1.78,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,10,1.88,-3.75,14.42,108.77,123.69,133.07,102.93,1.84,-3.93,1013.25,0
